id,country,gender,uid,group,join_dt,device,uid,dt,device,spent
1014265,BRA,O,1014265,B,30/01/2023,I,,,,
1014266,BRA,,1014266,B,26/01/2023,I,,,,
1014267,TUR,F,1014267,B,01/02/2023,A,,,,
1014268,AUS,M,1014268,A,03/02/2023,I,,,,
1014269,DEU,M,1014269,A,27/01/2023,A,,,,
1014270,MEX,F,1014270,A,25/01/2023,A,,,,
1014271,DEU,M,1014271,A,27/01/2023,A,,,,
1014272,USA,M,1014272,A,27/01/2023,I,,,,
1014273,DEU,F,1014273,B,26/01/2023,A,,,,
1014274,TUR,F,1014274,A,25/01/2023,A,,,,
1014275,FRA,,1014275,A,31/01/2023,A,,,,
1014276,ESP,F,1014276,A,31/01/2023,I,,,,
1014277,TUR,F,1014277,A,30/01/2023,A,,,,
1014278,MEX,M,1014278,B,03/02/2023,A,,,,
1014279,FRA,M,1014279,B,30/01/2023,A,,,,
1014280,CAN,F,1014280,A,05/02/2023,A,,,,
1014281,GBR,F,1014281,B,29/01/2023,A,,,,
1014282,USA,F,1014282,A,31/01/2023,A,,,,
1014283,USA,F,1014283,B,29/01/2023,A,,,,
1014284,BRA,F,1014284,B,04/02/2023,I,,,,
1014285,BRA,M,1014285,A,27/01/2023,A,,,,
1014286,AUS,M,1014286,A,25/01/2023,I,,,,
1014287,USA,M,1014287,B,31/01/2023,A,,,,
1014288,USA,F,1014288,B,01/02/2023,I,,,,
1014289,FRA,F,1014289,B,27/01/2023,A,,,,
1014291,TUR,M,1014291,A,26/01/2023,A,,,,
1014292,USA,F,1014292,A,28/01/2023,A,,,,
1014293,USA,,1014293,B,05/02/2023,A,,,,
1014294,CAN,M,1014294,A,25/01/2023,A,,,,
1014295,BRA,M,1014295,B,28/01/2023,A,,,,
1014296,GBR,M,1014296,A,28/01/2023,A,,,,
1014297,MEX,M,1014297,A,25/01/2023,A,,,,
1014298,MEX,M,1014298,B,25/01/2023,A,,,,
1014299,AUS,F,1014299,A,27/01/2023,A,,,,
1014300,BRA,F,1014300,A,29/01/2023,A,,,,
1014301,BRA,F,1014301,A,28/01/2023,A,,,,
1014302,BRA,M,1014302,B,26/01/2023,A,,,,
1014303,GBR,M,1014303,B,30/01/2023,,,,,
1014304,BRA,M,1014304,B,02/02/2023,A,,,,
1014305,USA,F,1014305,A,25/01/2023,I,,,,
1014306,GBR,,1014306,A,29/01/2023,I,,,,
1014307,BRA,M,1014307,B,25/01/2023,I,,,,
1014308,USA,M,1014308,A,29/01/2023,A,,,,
1014309,FRA,,1014309,B,02/02/2023,I,,,,
1014310,USA,M,1014310,A,31/01/2023,A,,,,
1014311,DEU,F,1014311,A,26/01/2023,A,,,,
1014312,BRA,M,1014312,B,26/01/2023,,,,,
1014313,GBR,,1014313,B,25/01/2023,A,,,,
1014314,USA,F,1014314,B,26/01/2023,A,,,,
1014315,AUS,F,1014315,A,28/01/2023,A,,,,
1014316,FRA,F,1014316,B,26/01/2023,I,,,,
1014317,GBR,M,1014317,B,31/01/2023,I,,,,
1014318,USA,M,1014318,A,31/01/2023,I,,,,
1014319,DEU,F,1014319,B,01/02/2023,A,,,,
1014320,AUS,M,1014320,A,25/01/2023,A,,,,
1014321,FRA,F,1014321,B,02/02/2023,I,,,,
1014322,USA,M,1014322,B,01/02/2023,A,,,,
1014324,DEU,F,1014324,B,25/01/2023,A,,,,
1014325,USA,F,1014325,A,25/01/2023,A,,,,
1014326,USA,F,1014326,B,28/01/2023,I,,,,
1014327,USA,M,1014327,B,30/01/2023,A,,,,
1014328,USA,M,1014328,A,30/01/2023,A,,,,
1014329,USA,F,1014329,A,28/01/2023,A,,,,
1014330,TUR,M,1014330,A,26/01/2023,I,,,,
1014331,BRA,,1014331,B,29/01/2023,A,,,,
1014332,MEX,M,1014332,B,25/01/2023,A,,,,
1014333,FRA,,1014333,B,26/01/2023,A,,,,
1014334,CAN,,1014334,B,25/01/2023,A,,,,
1014335,MEX,M,1014335,A,01/02/2023,A,,,,
1014336,AUS,M,1014336,A,26/01/2023,I,,,,
1014337,USA,F,1014337,A,02/02/2023,A,,,,
1014338,BRA,,1014338,B,27/01/2023,A,,,,
1014339,,F,1014339,B,25/01/2023,A,,,,
1014340,ESP,M,1014340,A,25/01/2023,A,,,,
1014341,ESP,M,1014341,A,27/01/2023,A,,,,
1014342,USA,F,1014342,B,27/01/2023,A,,,,
1014343,MEX,F,1014343,B,05/02/2023,A,,,,
1014344,BRA,M,1014344,A,26/01/2023,A,,,,
1014345,TUR,F,1014345,B,30/01/2023,A,,,,
1014346,USA,,1014346,A,29/01/2023,I,,,,
1014347,TUR,M,1014347,A,25/01/2023,A,,,,
1014348,USA,,1014348,B,27/01/2023,I,,,,
1014349,TUR,M,1014349,A,28/01/2023,A,,,,
1014351,BRA,M,1014351,B,01/02/2023,I,,,,
1014352,MEX,F,1014352,A,25/01/2023,A,,,,
1014353,BRA,F,1014353,A,02/02/2023,A,,,,
1014354,ESP,,1014354,A,25/01/2023,A,,,,
1014355,CAN,,1014355,A,26/01/2023,I,,,,
1014356,USA,F,1014356,B,25/01/2023,I,,,,
1014357,MEX,F,1014357,B,26/01/2023,A,,,,
1014358,USA,M,1014358,A,25/01/2023,A,,,,
1014359,BRA,F,1014359,B,01/02/2023,I,,,,
1014360,AUS,F,1014360,B,30/01/2023,A,,,,
1014361,DEU,,1014361,B,25/01/2023,A,,,,
1014362,DEU,M,1014362,A,25/01/2023,A,,,,
1014363,BRA,M,1014363,B,26/01/2023,A,,,,
1014364,AUS,,1014364,A,25/01/2023,A,,,,
1014365,GBR,M,1014365,A,27/01/2023,A,,,,
1014366,BRA,F,1014366,A,25/01/2023,I,,,,
1014368,ESP,F,1014368,A,29/01/2023,I,,,,
1014369,USA,F,1014369,A,29/01/2023,I,,,,
1014370,USA,M,1014370,A,06/02/2023,A,,,,
1014371,USA,M,1014371,A,30/01/2023,A,,,,
1014372,GBR,M,1014372,A,29/01/2023,I,,,,
1014373,USA,M,1014373,A,03/02/2023,I,,,,
1014374,USA,O,1014374,B,25/01/2023,I,,,,
1014375,BRA,F,1014375,B,05/02/2023,I,,,,
1014377,MEX,M,1014377,A,27/01/2023,A,,,,
1014378,BRA,,1014378,B,26/01/2023,A,,,,
1014379,BRA,F,1014379,B,25/01/2023,A,,,,
1014380,CAN,M,1014380,B,04/02/2023,A,,,,
1014381,MEX,,1014381,A,03/02/2023,A,,,,
1014382,USA,,1014382,B,01/02/2023,I,,,,
1014383,BRA,F,1014383,A,25/01/2023,A,,,,
1014384,MEX,F,1014384,A,26/01/2023,A,,,,
1014385,BRA,M,1014385,B,05/02/2023,I,,,,
1014386,BRA,M,1014386,B,28/01/2023,A,,,,
1014387,DEU,M,1014387,A,30/01/2023,A,,,,
1014388,BRA,M,1014388,A,25/01/2023,I,,,,
1014389,CAN,F,1014389,B,29/01/2023,A,,,,
1014390,BRA,F,1014390,B,25/01/2023,A,,,,
1014391,BRA,M,1014391,B,01/02/2023,I,,,,
1014392,,,1014392,A,26/01/2023,A,,,,
1014393,MEX,F,1014393,B,29/01/2023,A,,,,
1014394,USA,M,1014394,B,25/01/2023,A,,,,
1014395,USA,F,1014395,A,25/01/2023,A,,,,
1014396,USA,F,1014396,B,29/01/2023,A,,,,
1014397,ESP,M,1014397,A,25/01/2023,A,,,,
1014398,USA,F,1014398,B,31/01/2023,A,,,,
1014399,USA,M,1014399,B,25/01/2023,A,,,,
1014400,GBR,F,1014400,B,04/02/2023,A,,,,
1014401,USA,F,1014401,B,30/01/2023,A,,,,
1014402,FRA,F,1014402,B,05/02/2023,A,,,,
1014403,FRA,M,1014403,B,26/01/2023,A,,,,
1014404,USA,F,1014404,A,27/01/2023,A,,,,
1014405,GBR,F,1014405,A,28/01/2023,A,,,,
1014406,USA,O,1014406,A,25/01/2023,I,,,,
1014407,GBR,M,1014407,B,28/01/2023,A,,,,
1014409,DEU,F,1014409,B,26/01/2023,A,,,,
1014410,ESP,F,1014410,A,03/02/2023,I,,,,
1014411,USA,M,1014411,B,01/02/2023,A,,,,
1014412,TUR,M,1014412,A,28/01/2023,A,,,,
1014413,AUS,M,1014413,A,02/02/2023,A,,,,
1014414,TUR,F,1014414,B,27/01/2023,I,,,,
1014416,TUR,M,1014416,A,25/01/2023,A,,,,
1014417,DEU,M,1014417,A,01/02/2023,A,,,,
1014418,FRA,F,1014418,A,27/01/2023,A,,,,
1014419,USA,O,1014419,A,26/01/2023,A,,,,
1014420,USA,F,1014420,B,28/01/2023,A,,,,
1014421,USA,O,1014421,B,29/01/2023,A,,,,
1014422,FRA,M,1014422,A,25/01/2023,I,,,,
1014423,BRA,F,1014423,B,01/02/2023,A,,,,
1014424,BRA,,1014424,A,29/01/2023,A,,,,
1014425,MEX,M,1014425,A,01/02/2023,A,,,,
1014426,USA,F,1014426,B,27/01/2023,A,,,,
1014427,MEX,O,1014427,B,03/02/2023,A,,,,
1014429,BRA,M,1014429,B,25/01/2023,I,,,,
1014430,FRA,F,1014430,A,25/01/2023,A,,,,
1014431,MEX,M,1014431,B,27/01/2023,I,,,,
1014432,USA,F,1014432,A,31/01/2023,A,,,,
1014433,DEU,M,1014433,B,25/01/2023,A,,,,
1014434,BRA,M,1014434,B,02/02/2023,A,,,,
1014435,TUR,F,1014435,A,04/02/2023,I,,,,
1014437,DEU,M,1014437,B,31/01/2023,A,,,,
1014439,MEX,O,1014439,A,27/01/2023,A,,,,
1014440,MEX,M,1014440,B,25/01/2023,A,,,,
1014441,USA,M,1014441,A,29/01/2023,A,,,,
1014442,FRA,,1014442,B,27/01/2023,I,,,,
1014443,CAN,M,1014443,B,27/01/2023,I,,,,
1014444,DEU,,1014444,B,06/02/2023,A,,,,
1014445,AUS,,1014445,A,27/01/2023,A,,,,
1014446,MEX,M,1014446,B,29/01/2023,I,,,,
1014447,USA,F,1014447,B,28/01/2023,I,,,,
1014448,GBR,M,1014448,B,27/01/2023,A,,,,
1014449,TUR,,1014449,A,25/01/2023,A,,,,
1014450,CAN,M,1014450,A,06/02/2023,I,,,,
1014451,CAN,,1014451,A,27/01/2023,A,,,,
1014452,MEX,M,1014452,A,26/01/2023,I,,,,
1014453,MEX,M,1014453,B,26/01/2023,I,,,,
1014454,FRA,M,1014454,B,28/01/2023,I,,,,
1014455,GBR,F,1014455,A,30/01/2023,A,,,,
1014457,MEX,M,1014457,B,26/01/2023,A,,,,
1014458,ESP,M,1014458,B,26/01/2023,A,,,,
1014459,USA,M,1014459,B,06/02/2023,A,,,,
1014460,TUR,F,1014460,A,30/01/2023,A,,,,
1014461,USA,M,1014461,B,05/02/2023,A,,,,
1014462,MEX,M,1014462,A,31/01/2023,I,,,,
1014463,TUR,M,1014463,A,28/01/2023,A,,,,
1014464,USA,,1014464,A,25/01/2023,A,,,,
1014465,BRA,F,1014465,B,25/01/2023,I,,,,
1014466,ESP,F,1014466,B,30/01/2023,I,,,,
1014467,ESP,M,1014467,A,29/01/2023,I,,,,
1014468,USA,M,1014468,A,31/01/2023,A,,,,
1014469,TUR,F,1014469,A,04/02/2023,A,,,,
1014470,BRA,F,1014470,B,25/01/2023,A,,,,
1014471,MEX,M,1014471,A,26/01/2023,A,,,,
1014472,USA,F,1014472,B,27/01/2023,A,,,,
1014473,ESP,M,1014473,A,25/01/2023,A,,,,
1014474,BRA,M,1014474,A,25/01/2023,A,,,,
1014475,ESP,,1014475,A,26/01/2023,I,,,,
1014476,CAN,M,1014476,A,26/01/2023,A,,,,
1014477,TUR,M,1014477,A,25/01/2023,A,,,,
1014478,MEX,,1014478,A,25/01/2023,I,,,,
1014479,AUS,M,1014479,B,26/01/2023,A,,,,
1014481,GBR,F,1014481,A,28/01/2023,A,,,,
1014482,DEU,F,1014482,A,28/01/2023,A,,,,
1014483,BRA,F,1014483,A,05/02/2023,A,,,,
1014484,ESP,F,1014484,A,26/01/2023,I,,,,
1014485,BRA,,1014485,B,26/01/2023,A,,,,
1014486,USA,M,1014486,B,31/01/2023,I,,,,
1014487,MEX,F,1014487,B,28/01/2023,A,,,,
1014488,BRA,F,1014488,A,02/02/2023,A,,,,
1014489,GBR,F,1014489,B,25/01/2023,A,,,,
1014490,USA,F,1014490,A,28/01/2023,I,,,,
1014491,BRA,M,1014491,B,25/01/2023,I,,,,
1014492,USA,F,1014492,A,26/01/2023,I,,,,
1014493,DEU,F,1014493,B,25/01/2023,A,,,,
1014494,MEX,F,1014494,A,27/01/2023,I,,,,
1014495,USA,F,1014495,A,25/01/2023,A,,,,
1014496,MEX,F,1014496,B,25/01/2023,A,,,,
1014497,AUS,F,1014497,A,28/01/2023,I,,,,
1014498,TUR,M,1014498,A,26/01/2023,I,,,,
1014499,BRA,M,1014499,A,01/02/2023,A,,,,
1014500,USA,,1014500,A,25/01/2023,A,,,,
1014501,TUR,M,1014501,A,27/01/2023,A,,,,
1014502,DEU,M,1014502,B,02/02/2023,I,,,,
1014503,TUR,M,1014503,B,26/01/2023,A,,,,
1014504,FRA,F,1014504,B,26/01/2023,I,,,,
1014505,,F,1014505,B,26/01/2023,A,,,,
1014506,FRA,F,1014506,B,27/01/2023,A,,,,
1014507,ESP,M,1014507,A,28/01/2023,I,,,,
1014508,MEX,M,1014508,B,31/01/2023,A,,,,
1014509,DEU,M,1014509,B,05/02/2023,A,,,,
1014510,BRA,M,1014510,B,25/01/2023,A,,,,
1014512,BRA,F,1014512,A,26/01/2023,I,,,,
1014513,DEU,F,1014513,B,06/02/2023,I,,,,
1014514,BRA,O,1014514,A,04/02/2023,A,,,,
1014516,USA,M,1014516,B,29/01/2023,A,,,,
1014517,USA,M,1014517,A,26/01/2023,A,,,,
1014518,USA,F,1014518,A,29/01/2023,A,,,,
1014519,BRA,F,1014519,B,27/01/2023,A,,,,
1014520,DEU,F,1014520,B,03/02/2023,I,,,,
1014521,BRA,M,1014521,A,06/02/2023,I,,,,
1014522,MEX,F,1014522,B,27/01/2023,I,,,,
1014523,USA,F,1014523,A,02/02/2023,I,,,,
1014524,BRA,,1014524,A,28/01/2023,A,,,,
1014525,TUR,F,1014525,A,27/01/2023,I,,,,
1014526,GBR,,1014526,B,27/01/2023,A,,,,
1014527,USA,F,1014527,B,01/02/2023,I,,,,
1014528,MEX,F,1014528,A,26/01/2023,A,,,,
1014529,MEX,,1014529,A,29/01/2023,A,,,,
1014530,BRA,M,1014530,A,26/01/2023,I,,,,
1014531,FRA,F,1014531,B,06/02/2023,A,,,,
1014532,DEU,M,1014532,B,25/01/2023,A,,,,
1014534,MEX,M,1014534,B,30/01/2023,I,,,,
1014535,TUR,M,1014535,A,03/02/2023,A,,,,
1014536,FRA,F,1014536,B,25/01/2023,I,,,,
1014537,TUR,M,1014537,A,27/01/2023,I,,,,
1014538,USA,,1014538,A,03/02/2023,A,,,,
1014540,TUR,F,1014540,A,28/01/2023,I,,,,
1014541,GBR,M,1014541,B,29/01/2023,A,,,,
1014542,DEU,F,1014542,B,26/01/2023,I,,,,
1014544,USA,F,1014544,B,01/02/2023,I,,,,
1014545,FRA,F,1014545,A,25/01/2023,A,,,,
1014546,USA,F,1014546,B,03/02/2023,I,,,,
1014547,BRA,M,1014547,B,28/01/2023,I,,,,
1014548,TUR,M,1014548,B,25/01/2023,I,,,,
1014549,GBR,M,1014549,B,04/02/2023,A,,,,
1014550,,F,1014550,B,03/02/2023,I,,,,
1014551,DEU,O,1014551,B,25/01/2023,I,,,,
1014552,USA,M,1014552,A,25/01/2023,A,,,,
1014553,USA,M,1014553,B,02/02/2023,I,,,,
1014554,TUR,M,1014554,B,04/02/2023,I,,,,
1014555,USA,M,1014555,A,04/02/2023,I,,,,
1014556,BRA,F,1014556,A,27/01/2023,A,,,,
1014557,MEX,M,1014557,B,27/01/2023,A,,,,
1014558,ESP,M,1014558,B,01/02/2023,I,,,,
1014559,USA,F,1014559,A,25/01/2023,A,,,,
1014560,BRA,F,1014560,B,26/01/2023,A,,,,
1014561,MEX,M,1014561,A,26/01/2023,A,,,,
1014562,BRA,M,1014562,A,04/02/2023,I,,,,
1014563,USA,F,1014563,B,26/01/2023,A,,,,
1014564,USA,M,1014564,A,25/01/2023,I,,,,
1014565,USA,F,1014565,B,25/01/2023,A,,,,
1014566,USA,F,1014566,A,28/01/2023,A,,,,
1014567,USA,,1014567,B,27/01/2023,A,,,,
1014568,USA,,1014568,A,26/01/2023,A,,,,
1014569,CAN,,1014569,B,26/01/2023,A,,,,
1014570,BRA,F,1014570,A,02/02/2023,I,,,,
1014571,BRA,M,1014571,B,29/01/2023,A,,,,
1014572,USA,M,1014572,A,05/02/2023,A,,,,
1014573,MEX,M,1014573,A,26/01/2023,A,,,,
1014574,BRA,F,1014574,B,26/01/2023,I,,,,
1014575,MEX,,1014575,B,27/01/2023,A,,,,
1014576,BRA,M,1014576,B,28/01/2023,I,,,,
1014577,USA,M,1014577,B,25/01/2023,A,,,,
1014578,USA,F,1014578,B,26/01/2023,A,,,,
1014579,MEX,,1014579,B,29/01/2023,I,,,,
1014580,USA,F,1014580,A,28/01/2023,A,,,,
1014581,USA,F,1014581,B,27/01/2023,I,,,,
1014582,GBR,,1014582,A,25/01/2023,I,,,,
1014583,MEX,M,1014583,B,25/01/2023,A,,,,
1014584,USA,,1014584,B,06/02/2023,A,,,,
1014585,BRA,M,1014585,A,04/02/2023,A,,,,
1014586,BRA,M,1014586,A,03/02/2023,I,,,,
1014587,MEX,,1014587,B,25/01/2023,A,,,,
1014588,DEU,M,1014588,B,05/02/2023,A,,,,
1014589,FRA,F,1014589,A,25/01/2023,A,,,,
1014590,DEU,M,1014590,B,25/01/2023,A,,,,
1014591,DEU,M,1014591,B,28/01/2023,A,,,,
1014592,USA,M,1014592,B,06/02/2023,A,,,,
1014593,GBR,F,1014593,B,25/01/2023,I,,,,
1014594,USA,M,1014594,A,27/01/2023,A,,,,
1014595,GBR,M,1014595,A,25/01/2023,A,,,,
1014596,USA,M,1014596,A,26/01/2023,A,,,,
1014597,MEX,F,1014597,A,25/01/2023,A,,,,
1014598,USA,M,1014598,A,30/01/2023,I,,,,
1014599,FRA,M,1014599,A,26/01/2023,A,,,,
1014600,USA,M,1014600,A,26/01/2023,A,,,,
1014601,GBR,F,1014601,B,25/01/2023,A,,,,
1014602,USA,M,1014602,B,26/01/2023,A,,,,
1014603,USA,F,1014603,B,28/01/2023,A,,,,
1014605,BRA,F,1014605,A,03/02/2023,I,,,,
1014606,MEX,,1014606,A,26/01/2023,A,,,,
1014607,USA,F,1014607,A,29/01/2023,I,,,,
1014609,FRA,F,1014609,A,26/01/2023,A,,,,
1014610,USA,F,1014610,B,29/01/2023,I,,,,
1014611,ESP,F,1014611,A,25/01/2023,A,,,,
1014612,DEU,,1014612,B,26/01/2023,A,,,,
1014613,MEX,M,1014613,B,25/01/2023,A,,,,
1014614,DEU,M,1014614,B,25/01/2023,I,,,,
1014615,GBR,F,1014615,A,25/01/2023,A,,,,
1014616,MEX,M,1014616,A,02/02/2023,A,,,,
1014617,BRA,M,1014617,B,03/02/2023,A,,,,
1014619,USA,M,1014619,B,25/01/2023,A,,,,
1014620,USA,,1014620,B,27/01/2023,I,,,,
1014621,USA,M,1014621,B,29/01/2023,A,,,,
1014622,USA,M,1014622,B,28/01/2023,I,,,,
1014623,USA,M,1014623,A,25/01/2023,A,,,,
1014624,BRA,F,1014624,B,30/01/2023,A,,,,
1014625,ESP,F,1014625,B,27/01/2023,A,,,,
1014626,ESP,F,1014626,A,26/01/2023,A,,,,
1014627,USA,,1014627,B,30/01/2023,A,,,,
1014628,,M,1014628,A,25/01/2023,A,,,,
1014629,MEX,F,1014629,A,29/01/2023,A,,,,
1014630,DEU,M,1014630,A,29/01/2023,A,,,,
1014632,AUS,F,1014632,B,26/01/2023,A,,,,
1014633,MEX,,1014633,A,27/01/2023,A,,,,
1014634,USA,F,1014634,A,01/02/2023,A,,,,
1014635,MEX,F,1014635,A,02/02/2023,A,,,,
1014636,BRA,M,1014636,A,26/01/2023,I,,,,
1014637,GBR,F,1014637,B,26/01/2023,A,,,,
1014638,DEU,F,1014638,A,26/01/2023,I,,,,
1014640,USA,M,1014640,A,26/01/2023,I,,,,
1014641,BRA,F,1014641,B,25/01/2023,A,,,,
1014642,USA,F,1014642,B,03/02/2023,I,,,,
1014643,DEU,O,1014643,B,25/01/2023,A,,,,
1014644,FRA,,1014644,B,27/01/2023,A,,,,
1014645,BRA,F,1014645,A,26/01/2023,I,,,,
1014646,AUS,F,1014646,A,25/01/2023,A,,,,
1014647,,F,1014647,A,27/01/2023,I,,,,
1014648,CAN,M,1014648,B,04/02/2023,A,,,,
1014649,USA,F,1014649,B,25/01/2023,A,,,,
1014650,FRA,M,1014650,A,26/01/2023,A,,,,
1014651,USA,F,1014651,B,27/01/2023,A,,,,
1014652,USA,F,1014652,B,26/01/2023,A,,,,
1014653,USA,F,1014653,A,29/01/2023,I,,,,
1014654,USA,,1014654,A,03/02/2023,I,,,,
1014655,USA,F,1014655,A,27/01/2023,I,,,,
1014656,TUR,M,1014656,B,26/01/2023,A,,,,
1014657,ESP,M,1014657,A,29/01/2023,A,,,,
1014658,BRA,F,1014658,B,27/01/2023,A,,,,
1014659,GBR,O,1014659,B,03/02/2023,A,,,,
1014660,TUR,F,1014660,B,27/01/2023,A,,,,
1014661,MEX,M,1014661,B,25/01/2023,I,,,,
1014662,USA,F,1014662,B,26/01/2023,I,,,,
1014663,USA,O,1014663,A,25/01/2023,I,,,,
1014664,BRA,F,1014664,A,25/01/2023,A,,,,
1014665,USA,,1014665,B,30/01/2023,A,,,,
1014666,DEU,M,1014666,B,25/01/2023,I,,,,
1014668,USA,M,1014668,B,27/01/2023,A,,,,
1014669,BRA,F,1014669,A,25/01/2023,I,,,,
1014670,MEX,F,1014670,B,03/02/2023,A,,,,
1014671,MEX,O,1014671,B,30/01/2023,I,,,,
1014672,USA,F,1014672,A,25/01/2023,A,,,,
1014673,MEX,M,1014673,A,05/02/2023,A,,,,
1014674,USA,M,1014674,A,28/01/2023,I,,,,
1014675,ESP,F,1014675,A,26/01/2023,A,,,,
1014676,USA,F,1014676,A,28/01/2023,I,,,,
1014677,USA,F,1014677,A,26/01/2023,I,,,,
1014678,DEU,M,1014678,B,25/01/2023,A,,,,
1014679,USA,F,1014679,A,25/01/2023,A,,,,
1014680,MEX,F,1014680,A,29/01/2023,A,,,,
1014681,MEX,M,1014681,A,26/01/2023,A,,,,
1014682,DEU,F,1014682,B,28/01/2023,I,,,,
1014683,USA,M,1014683,A,25/01/2023,A,,,,
1014684,MEX,,1014684,A,03/02/2023,I,,,,
1014685,BRA,M,1014685,B,28/01/2023,A,,,,
1014686,USA,F,1014686,A,25/01/2023,A,,,,
1014687,DEU,M,1014687,A,25/01/2023,I,,,,
1014688,MEX,M,1014688,A,06/02/2023,,,,,
1014689,DEU,F,1014689,A,27/01/2023,I,,,,
1014690,TUR,M,1014690,A,31/01/2023,I,,,,
1014691,CAN,F,1014691,A,26/01/2023,I,,,,
1014692,FRA,,1014692,A,25/01/2023,I,,,,
1014693,USA,F,1014693,B,25/01/2023,A,,,,
1014694,USA,M,1014694,B,27/01/2023,A,,,,
1014695,MEX,,1014695,A,03/02/2023,A,,,,
1014696,USA,M,1014696,A,25/01/2023,I,,,,
1014697,USA,F,1014697,B,06/02/2023,I,,,,
1014698,DEU,F,1014698,B,27/01/2023,I,,,,
1014700,ESP,,1014700,B,06/02/2023,A,,,,
1014701,MEX,M,1014701,A,25/01/2023,A,,,,
1014702,DEU,M,1014702,B,25/01/2023,A,,,,
1014703,FRA,F,1014703,B,25/01/2023,I,,,,
1014704,USA,F,1014704,A,26/01/2023,A,,,,
1014705,USA,F,1014705,A,25/01/2023,A,,,,
1014706,MEX,M,1014706,A,29/01/2023,I,,,,
1014707,MEX,F,1014707,A,30/01/2023,A,,,,
1014708,MEX,F,1014708,A,26/01/2023,I,,,,
1014709,GBR,M,1014709,A,25/01/2023,I,,,,
1014710,DEU,F,1014710,B,30/01/2023,I,,,,
1014711,USA,F,1014711,A,25/01/2023,A,,,,
1014712,TUR,F,1014712,B,25/01/2023,I,,,,
1014713,MEX,M,1014713,B,25/01/2023,A,,,,
1014714,USA,F,1014714,B,28/01/2023,A,,,,
1014715,TUR,M,1014715,A,26/01/2023,A,,,,
1014716,ESP,,1014716,B,28/01/2023,I,,,,
1014719,USA,M,1014719,B,05/02/2023,A,,,,
1014720,USA,,1014720,A,29/01/2023,I,,,,
1014721,USA,F,1014721,B,26/01/2023,A,,,,
1014722,AUS,M,1014722,A,31/01/2023,I,,,,
1014723,AUS,M,1014723,A,25/01/2023,A,,,,
1014724,MEX,F,1014724,A,06/02/2023,A,,,,
1014725,DEU,M,1014725,A,25/01/2023,I,,,,
1014726,USA,M,1014726,A,27/01/2023,A,,,,
1014727,FRA,F,1014727,A,28/01/2023,A,,,,
1014728,MEX,F,1014728,B,25/01/2023,I,,,,
1014729,TUR,,1014729,B,30/01/2023,A,,,,
1014730,MEX,F,1014730,A,30/01/2023,A,,,,
1014731,USA,F,1014731,A,25/01/2023,I,,,,
1014732,BRA,,1014732,B,26/01/2023,I,,,,
1014734,TUR,F,1014734,A,25/01/2023,A,,,,
1014735,BRA,M,1014735,A,03/02/2023,A,,,,
1014736,USA,F,1014736,B,25/01/2023,A,,,,
1014737,USA,M,1014737,A,25/01/2023,A,,,,
1014738,DEU,,1014738,B,26/01/2023,I,,,,
1014739,GBR,M,1014739,B,05/02/2023,A,,,,
1014740,GBR,F,1014740,B,04/02/2023,A,,,,
1014742,FRA,O,1014742,A,29/01/2023,A,,,,
1014743,GBR,F,1014743,B,01/02/2023,A,,,,
1014744,MEX,M,1014744,B,31/01/2023,A,,,,
1014745,TUR,F,1014745,A,01/02/2023,I,,,,
1014746,BRA,M,1014746,A,26/01/2023,A,,,,
1014747,MEX,M,1014747,B,03/02/2023,I,,,,
1014748,BRA,M,1014748,A,06/02/2023,A,,,,
1014749,GBR,,1014749,B,26/01/2023,A,,,,
1014750,DEU,F,1014750,B,25/01/2023,I,,,,
1014751,USA,F,1014751,B,27/01/2023,I,,,,
1014752,DEU,M,1014752,A,26/01/2023,I,,,,
1014753,USA,F,1014753,B,26/01/2023,A,,,,
1014754,DEU,F,1014754,B,25/01/2023,A,,,,
1014755,MEX,M,1014755,B,26/01/2023,A,,,,
1014756,BRA,F,1014756,A,27/01/2023,I,,,,
1014757,MEX,F,1014757,A,27/01/2023,I,,,,
1014758,DEU,O,1014758,A,01/02/2023,A,,,,
1014759,USA,M,1014759,A,01/02/2023,I,,,,
1014760,ESP,F,1014760,B,28/01/2023,I,,,,
1014761,BRA,M,1014761,B,25/01/2023,A,,,,
1014762,MEX,M,1014762,B,27/01/2023,A,,,,
1014763,BRA,O,1014763,A,27/01/2023,A,,,,
1014764,BRA,F,1014764,B,02/02/2023,A,,,,
1014765,,F,1014765,B,25/01/2023,A,,,,
1014766,USA,F,1014766,B,27/01/2023,A,,,,
1014767,BRA,F,1014767,B,29/01/2023,A,,,,
1014768,USA,,1014768,A,26/01/2023,A,,,,
1014769,TUR,,1014769,B,28/01/2023,A,,,,
1014770,USA,,1014770,A,27/01/2023,A,,,,
1014771,MEX,F,1014771,B,28/01/2023,A,,,,
1014772,USA,,1014772,A,26/01/2023,I,,,,
1014773,AUS,M,1014773,B,26/01/2023,A,,,,
1014774,USA,M,1014774,B,28/01/2023,A,,,,
1014775,TUR,F,1014775,B,25/01/2023,I,,,,
1014776,TUR,M,1014776,A,25/01/2023,A,,,,
1014777,MEX,F,1014777,B,26/01/2023,A,,,,
1014778,MEX,M,1014778,A,28/01/2023,I,,,,
1014779,USA,F,1014779,B,30/01/2023,A,,,,
1014780,AUS,M,1014780,B,27/01/2023,A,,,,
1014781,DEU,M,1014781,B,26/01/2023,A,,,,
